Fri Jul  7 00:53:57 2023 | INFO  | loadConfig                               | Config loaded
Fri Jul  7 03:47:11 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 03:47:11 2023 | INFO  | drawRectangleToScreen                    | 128 - 8 - 384 - 84 - {153,254,0}
Fri Jul  7 03:47:11 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 03:47:11 2023 | INFO  | drawRectangleToScreen                    | 128 - 8 - 256 - 84 - {255,254,3}
Fri Jul  7 03:47:11 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 03:47:11 2023 | INFO  | drawRectangleToScreen                    | 128 - 8 - 128 - 84 - {255,152,1}
Fri Jul  7 03:47:11 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 03:47:11 2023 | INFO  | drawRectangleToScreen                    | 128 - 8 - 0 - 84 - {255,51,0}
Fri Jul  7 03:47:11 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Defining number of items
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | About to go through items
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Session 
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Chosen setting
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Session 
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | quit
Fri Jul  7 03:47:11 2023 | INFO  | drawRectangleToScreen                    | 640 - 38 - 0 - 92 - {225,225,225}
Fri Jul  7 03:47:11 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Fri Jul  7 03:47:11 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 130 - {229,229,229}
Fri Jul  7 03:47:11 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Next line 1
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Next line 2
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | ---
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Theme 
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Theme 
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | ATC Elegant Color
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Fri Jul  7 03:47:11 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 168 - {229,229,229}
Fri Jul  7 03:47:11 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Next line 1
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Next line 2
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | ---
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Appearance 
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Appearance 
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Fri Jul  7 03:47:11 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 206 - {229,229,229}
Fri Jul  7 03:47:11 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Next line 1
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Next line 2
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | ---
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | System 
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | System 
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Fri Jul  7 03:47:11 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 244 - {229,229,229}
Fri Jul  7 03:47:11 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Next line 1
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Next line 2
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | ---
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Help 
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Help 
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Fri Jul  7 03:47:11 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 282 - {229,229,229}
Fri Jul  7 03:47:11 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Next line 1
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Next line 2
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | ---
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Fri Jul  7 03:47:11 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 320 - {229,229,229}
Fri Jul  7 03:47:11 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Next line 1
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Next line 2
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | ---
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Fri Jul  7 03:47:11 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 358 - {229,229,229}
Fri Jul  7 03:47:11 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Next line 1
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Next line 2
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | ---
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Fri Jul  7 03:47:11 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 03:47:12 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 03:47:12 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Fri Jul  7 03:47:12 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 396 - {229,229,229}
Fri Jul  7 03:47:12 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 03:47:12 2023 | INFO  | drawSettingsScreen                       | Next line 1
Fri Jul  7 03:47:12 2023 | INFO  | drawSettingsScreen                       | Next line 2
Fri Jul  7 03:47:12 2023 | INFO  | drawSettingsScreen                       | ---
Fri Jul  7 03:47:12 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 03:47:12 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Fri Jul  7 03:47:12 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 03:47:12 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 03:47:12 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Fri Jul  7 03:47:12 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 434 - {229,229,229}
Fri Jul  7 03:47:12 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 03:47:12 2023 | INFO  | drawSettingsScreen                       | Next line 1
Fri Jul  7 03:47:12 2023 | INFO  | drawSettingsScreen              Fri Jul  7 03:47:14 2023 | INFO  | loadConfig                               | Config loaded
Fri Jul  7 03:47:14 2023 | INFO  | initializeDisplay                        | well...
Fri Jul  7 03:47:14 2023 | INFO  | initializeDisplay                        | maybe...
Fri Jul  7 03:47:14 2023 | INFO  | initializeDisplay                        | 640x480
Fri Jul  7 03:47:17 2023 | INFO  | initializeDisplay                        | Initialized Display
Fri Jul  7 03:47:17 2023 | INFO  | initializeFonts                          | Fonts initialized
Fri Jul  7 03:47:17 2023 | INFO  | initializeSettingsFonts                  | Initializing Settings Fonts
Fri Jul  7 03:47:17 2023 | INFO  | initializeSettingsFonts                  | Settings Fonts initialized
Fri Jul  7 03:47:17 2023 | INFO  | checkThemes                              | Themes checked
Fri Jul  7 03:47:17 2023 | INFO  | loadLastState                            | Last state loaded
Fri Jul  7 03:47:17 2023 | INFO  | HW_Init                                  | HW Initialized
Fri Jul  7 03:47:17 2023 | INFO  | initialSetup                             | Setting CPU to base
Fri Jul  7 03:47:17 2023 | ERROR | setCPU                                   | Error writting to file
Fri Jul  7 03:47:17 2023 | INFO  | setCPU                                   | CPU speed set: 1008000
Fri Jul  7 03:47:17 2023 | INFO  | setupKeys                                | Input successfully configured
Fri Jul  7 03:47:18 2023 | INFO  | setupJoystick                            | Joystick successfully configured
Fri Jul  7 03:47:18 2023 | INFO  | checkIfDefault                           | Default state checked
Fri Jul  7 03:47:18 2023 | INFO  | main                                     | Setup 2
Fri Jul  7 03:47:18 2023 | INFO  | initialSetup2                            | Loading theme
Fri Jul  7 03:47:18 2023 | INFO  | initialSetup2                            | Loading section groups
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | Entering
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system//.simplemenu/section_groups/
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system//.simplemenu/section_groups/consoles.png
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system//.simplemenu/section_groups/home computers.png
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system//.simplemenu/section_groups/arcades.png
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | It's a dir
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | It's a dir
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system//.simplemenu/section_groups/handhelds.ini
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system//.simplemenu/section_groups/home computers.ini
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system//.simplemenu/section_groups/apps and games.ini
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system//.simplemenu/section_groups/arcades.ini
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system//.simplemenu/section_groups/consoles.ini
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system//.simplemenu/section_groups/handhelds.png
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system//.simplemenu/section_groups/apps and games.png
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Fri Jul  7 03:47:18 2023 | INFO  | recursivelyScanDirectory                 | No entry
Fri Jul  7 03:47:18 2023 | INFO  | loadSectionGroups                        | Loading group background
Fri Jul  7 03:47:18 2023 | INFO  | loadSectionGroups                        | Loading group background
Fri Jul  7 03:47:18 2023 | INFO  | loadSectionGroups                        | Loading group background
Fri Jul  7 03:47:18 2023 | INFO  | loadSectionGroups                        | Loading group background
Fri Jul  7 03:47:18 2023 | INFO  | loadSectionGroups                        | Loading group background
Fri Jul  7 03:47:18 2023 | INFO  | loadSectionGroups                        | Loaded section groups
