Thu Mar 10 07:24:35 2022 | INFO  | loadConfig                               | Config loaded
Thu Mar 10 07:29:00 2022 | INFO  | theSectionHasGames                       | Directory /userdata/roms/gbc/ has 1698 files
Thu Mar 10 07:29:00 2022 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Mar 10 07:29:00 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:29:00 2022 | INFO  | showConsole                              | Current console shown
Thu Mar 10 07:29:00 2022 | INFO  | theSectionHasGames                       | Directories /userdata/roms/gba/ 
Thu Mar 10 07:29:00 2022 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/gba/
Thu Mar 10 07:29:00 2022 | INFO  | theSectionHasGames                       | Looking at (null)
Thu Mar 10 07:29:00 2022 | INFO  | theSectionHasGames                       | DirCounter is 1
Thu Mar 10 07:29:00 2022 | INFO  | theSectionHasGames                       | k is 0
Thu Mar 10 07:29:00 2022 | INFO  | theSectionHasGames                       | Directory /userdata/roms/gba/ has 10 files
Thu Mar 10 07:29:00 2022 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Mar 10 07:29:00 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:29:00 2022 | INFO  | showConsole                              | Current console shown
Thu Mar 10 07:29:00 2022 | INFO  | theSectionHasGames                       | Directories /userdata/roms/gameandwatch/ 
Thu Mar 10 07:29:00 2022 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/gameandwatch/
Thu Mar 10 07:29:00 2022 | INFO  | theSectionHasGames                       | Looking at (null)
Thu Mar 10 07:29:00 2022 | INFO  | theSectionHasGames                       | DirCounter is 1
Thu Mar 10 07:29:00 2022 | INFO  | theSectionHasGames                       | k is 0
Thu Mar 10 07:29:00 2022 | INFO  | theSectionHasGames                       | Directory /userdata/roms/gameandwatch/ has 1 files
Thu Mar 10 07:29:00 2022 | INFO  | theSectionHasGames                       | Directories /userdata/roms/gamegear/ 
Thu Mar 10 07:29:00 2022 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/gamegear/
Thu Mar 10 07:29:00 2022 | INFO  | theSectionHasGames                       | Looking at (null)
Thu Mar 10 07:29:00 2022 | INFO  | theSectionHasGames                       | DirCounter is 1
Thu Mar 10 07:29:00 2022 | INFO  | theSectionHasGames                       | k is 0
Thu Mar 10 07:29:00 2022 | INFO  | theSectionHasGames                       | Directory /userdata/roms/gamegear/ has 2642 files
Thu Mar 10 07:29:01 2022 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Mar 10 07:29:01 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:29:01 2022 | INFO  | showConsole                              | Current console shown
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Directories /userdata/roms/atarilynx/,/userdata/roms/LYNX/ 
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/atarilynx/
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/LYNX/
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Looking at (null)
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | DirCounter is 2
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | k is 0
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Directory /userdata/roms/atarilynx/ has 254 files
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | k is 1
Thu Mar 10 07:29:01 2022 | ERROR | scanDirectory                            | /userdata/roms/LYNX/
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Directory /userdata/roms/LYNX/ has 0 files
Thu Mar 10 07:29:01 2022 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Mar 10 07:29:01 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:29:01 2022 | INFO  | showConsole                              | Current console shown
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Directories /userdata/roms/ngp/,/userdata/roms/ngpc/ 
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/ngp/
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/ngpc/
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Looking at (null)
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | DirCounter is 2
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | k is 0
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Directory /userdata/roms/ngp/ has 1 files
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | k is 1
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Directory /userdata/roms/ngpc/ has 627 files
Thu Mar 10 07:29:01 2022 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Mar 10 07:29:01 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:29:01 2022 | INFO  | showConsole                              | Current console shown
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Directories /userdata/roms/wswan/,/userdata/roms/wswanc/ 
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/wswan/
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/wswanc/
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Looking at (null)
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | DirCounter is 2
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | k is 0
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Directory /userdata/roms/wswan/ has 745 files
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | k is 1
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Directory /userdata/roms/wswanc/ has 1126 files
Thu Mar 10 07:29:01 2022 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Mar 10 07:29:01 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:29:01 2022 | INFO  | showConsole                              | Current console shown
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Directories /userdata/roms/POKE/ 
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/POKE/
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Looking at (null)
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | DirCounter is 1
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | k is 0
Thu Mar 10 07:29:01 2022 | ERROR | scanDirectory                            | /userdata/roms/POKE/
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Directory /userdata/roms/POKE/ has 0 files
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Directories /userdata/roms/supervision/,/userdata/Roms/SUPERVISION/ 
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/supervision/
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Looking at /userdata/Roms/SUPERVISION/
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Looking at (null)
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | DirCounter is 2
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | k is 0
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Directory /userdata/roms/supervision/ has 48 files
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | k is 1
Thu Mar 10 07:29:01 2022 | ERROR | scanDirectory                            | /userdata/Roms/SUPERVISION/
Thu Mar 10 07:29:01 2022 | INFO  | theSectionHasGames                       | Directory /userdata/Roms/SUPERVISION/ has 0 files
Thu Mar 10 07:29:01 2022 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Mar 10 07:29:01 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:29:01 2022 | INFO  | showConsole                              | Current console shown
Thu Mar 10 07:29:02 2022 | ERROR | loadFavoritesSectionGameList             | Setting total pages
Thu Mar 10 07:29:02 2022 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Mar 10 07:29:02 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:29:02 2022 | INFO  | showConsole                              | Current console shown
Thu Mar 10 07:29:02 2022 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Mar 10 07:29:02 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:29:02 2022 | INFO  | showConsole                              | Current console shown
Thu Mar 10 07:29:02 2022 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Mar 10 07:29:02 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:29:02 2022 | INFO  | showConsole                              | Current console shown
Thu Mar 10 07:29:02 2022 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Mar 10 07:29:02 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:29:02 2022 | INFO  | showConsole                              | Current console shown
Thu Mar 10 07:29:03 2022 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Mar 10 07:29:03 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:29:03 2022 | INFO  | showConsole                              | Current console shown
Thu Mar 10 07:29:03 2022 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Mar 10 07:29:03 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:29:03 2022 | INFO  | showConsole                              | Current console shown
Thu Mar 10 07:29:03 2022 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Mar 10 07:29:03 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:29:03 2022 | INFO  | showConsole                              | Current console shown
Thu Mar 10 07:29:04 2022 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Mar 10 07:29:04 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:29:04 2022 | INFO  | showConsole                              | Current console shown
Thu Mar 10 07:29:04 2022 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Mar 10 07:29:04 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:29:04 2022 | INFO  | showConsole                              | Current console shown
Thu Mar 10 07:29:04 2022 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Mar 10 07:29:04 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:29:04 2022 | INFO  | showConsole                              | Current console shown
Thu Mar 10 07:29:05 2022 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Mar 10 07:29:05 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:29:05 2022 | INFO  | showConsole                              | Current console shown
Thu Mar 10 07:29:05 2022 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Mar 10 07:29:05 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:29:05 2022 | INFO  | showConsole                              | Current console shown
Thu Mar 10 07:29:05 2022 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Mar 10 07:29:05 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:29:05 2022 | INFO  | showConsole                              | Current console shown
Thu Mar 10 07:29:05 2022 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Mar 10 07:29:05 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:29:05 2022 | INFO  | showConsole                              | Current console shown
Thu Mar 10 07:29:05 2022 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Mar 10 07:29:05 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:29:05 2022 | INFO  | showConsole                              | Current console shown
Thu Mar 10 07:29:05 2022 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Mar 10 07:29:05 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:29:05 2022 | INFO  | showConsole                              | Current console shown
