Sat Jul 15 01:08:14 2023 | INFO  | loadConfig                               | Config loaded
Sat Jul 15 01:45:10 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/megadrive/
Sat Jul 15 01:45:10 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Sat Jul 15 01:45:10 2023 | INFO  | theSectionHasGames                       | DirCounter is 1
Sat Jul 15 01:45:10 2023 | INFO  | theSectionHasGames                       | k is 0
Sat Jul 15 01:45:10 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/megadrive/ has 728 files
Sat Jul 15 01:45:10 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sat Jul 15 01:45:10 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:45:10 2023 | INFO  | showConsole                              | Current console shown
Sat Jul 15 01:45:10 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/segacd/ 
Sat Jul 15 01:45:10 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/segacd/
Sat Jul 15 01:45:10 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Sat Jul 15 01:45:10 2023 | INFO  | theSectionHasGames                       | DirCounter is 1
Sat Jul 15 01:45:10 2023 | INFO  | theSectionHasGames                       | k is 0
Sat Jul 15 01:45:11 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/segacd/ has 230 files
Sat Jul 15 01:45:11 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sat Jul 15 01:45:11 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:45:11 2023 | INFO  | showConsole                              | Current console shown
Sat Jul 15 01:45:11 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/sega32x/,/userdata/roms/THIRTYTWOX/ 
Sat Jul 15 01:45:11 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/sega32x/
Sat Jul 15 01:45:11 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/THIRTYTWOX/
Sat Jul 15 01:45:11 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Sat Jul 15 01:45:11 2023 | INFO  | theSectionHasGames                       | DirCounter is 2
Sat Jul 15 01:45:11 2023 | INFO  | theSectionHasGames                       | k is 0
Sat Jul 15 01:45:11 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/sega32x/ has 115 files
Sat Jul 15 01:45:11 2023 | INFO  | theSectionHasGames                       | k is 1
Sat Jul 15 01:45:11 2023 | ERROR | scanDirectory                            | /userdata/roms/THIRTYTWOX/
Sat Jul 15 01:45:11 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/THIRTYTWOX/ has 0 files
Sat Jul 15 01:45:11 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sat Jul 15 01:45:11 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:45:11 2023 | INFO  | showConsole                              | Current console shown
Sat Jul 15 01:45:11 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/atari2600/ 
Sat Jul 15 01:45:11 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/atari2600/
Sat Jul 15 01:45:11 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Sat Jul 15 01:45:11 2023 | INFO  | theSectionHasGames                       | DirCounter is 1
Sat Jul 15 01:45:11 2023 | INFO  | theSectionHasGames                       | k is 0
Sat Jul 15 01:45:11 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/atari2600/ has 265 files
Sat Jul 15 01:45:11 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sat Jul 15 01:45:11 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:45:11 2023 | INFO  | showConsole                              | Current console shown
Sat Jul 15 01:45:11 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/atari5200/,/userdata/Roms/FIFTYTWOHUNDRED/ 
Sat Jul 15 01:45:11 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/atari5200/
Sat Jul 15 01:45:11 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/Roms/FIFTYTWOHUNDRED/
Sat Jul 15 01:45:11 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Sat Jul 15 01:45:11 2023 | INFO  | theSectionHasGames                       | DirCounter is 2
Sat Jul 15 01:45:11 2023 | INFO  | theSectionHasGames                       | k is 0
Sat Jul 15 01:45:11 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/atari5200/ has 102 files
Sat Jul 15 01:45:11 2023 | INFO  | theSectionHasGames                       | k is 1
Sat Jul 15 01:45:11 2023 | ERROR | scanDirectory                            | /userdata/Roms/FIFTYTWOHUNDRED/
Sat Jul 15 01:45:11 2023 | INFO  | theSectionHasGames                       | Directory /userdata/Roms/FIFTYTWOHUNDRED/ has 0 files
Sat Jul 15 01:45:12 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sat Jul 15 01:45:12 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:45:12 2023 | INFO  | showConsole                              | Current console shown
Sat Jul 15 01:45:12 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/atari7800/,/userdata/Roms/SEVENTYEIGHTHUNDRED/ 
Sat Jul 15 01:45:12 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/atari7800/
Sat Jul 15 01:45:12 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/Roms/SEVENTYEIGHTHUNDRED/
Sat Jul 15 01:45:12 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Sat Jul 15 01:45:12 2023 | INFO  | theSectionHasGames                       | DirCounter is 2
Sat Jul 15 01:45:12 2023 | INFO  | theSectionHasGames                       | k is 0
Sat Jul 15 01:45:12 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/atari7800/ has 57 files
Sat Jul 15 01:45:12 2023 | INFO  | theSectionHasGames                       | k is 1
Sat Jul 15 01:45:12 2023 | ERROR | scanDirectory                            | /userdata/Roms/SEVENTYEIGHTHUNDRED/
Sat Jul 15 01:45:12 2023 | INFO  | theSectionHasGames                       | Directory /userdata/Roms/SEVENTYEIGHTHUNDRED/ has 0 files
Sat Jul 15 01:45:12 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sat Jul 15 01:45:12 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:45:12 2023 | INFO  | showConsole                              | Current console shown
Sat Jul 15 01:45:13 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/intellivision/,/userdata/Roms/INTELLI/ 
Sat Jul 15 01:45:13 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/intellivision/
Sat Jul 15 01:45:13 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/Roms/INTELLI/
Sat Jul 15 01:45:13 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Sat Jul 15 01:45:13 2023 | INFO  | theSectionHasGames                       | DirCounter is 2
Sat Jul 15 01:45:13 2023 | INFO  | theSectionHasGames                       | k is 0
Sat Jul 15 01:45:13 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/intellivision/ has 33 files
Sat Jul 15 01:45:13 2023 | INFO  | theSectionHasGames                       | k is 1
Sat Jul 15 01:45:13 2023 | ERROR | scanDirectory                            | /userdata/Roms/INTELLI/
Sat Jul 15 01:45:13 2023 | INFO  | theSectionHasGames                       | Directory /userdata/Roms/INTELLI/ has 0 files
Sat Jul 15 01:45:13 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sat Jul 15 01:45:13 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:45:13 2023 | INFO  | showConsole                              | Current console shown
Sat Jul 15 01:45:13 2023 | INFO  | rewindSection                            | Rewinding section
Sat Jul 15 01:45:13 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sat Jul 15 01:45:13 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:45:13 2023 | INFO  | showConsole                              | Current console shown
Sat Jul 15 01:45:14 2023 | INFO  | rewindSection                            | Rewinding section
Sat Jul 15 01:45:14 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sat Jul 15 01:45:14 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:45:14 2023 | INFO  | showConsole                              | Current console shown
Sat Jul 15 01:45:14 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sat Jul 15 01:45:14 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:45:14 2023 | INFO  | showConsole                              | Current console shown
Sat Jul 15 01:45:14 2023 | INFO  | performAction                            | Loading system background
Sat Jul 15 01:45:14 2023 | INFO  | performAction                            | Loading system picture
Sat Jul 15 01:45:14 2023 | INFO  | performAction                            | Loading game list
Sat Jul 15 01:45:14 2023 | INFO  | loadGameList                             | ATARI 7800
Sat Jul 15 01:45:14 2023 | INFO  | loadGameList                             | Should we skip this?
Sat Jul 15 01:45:14 2023 | INFO  | loadGameList                             | No, loading game list
Sat Jul 15 01:45:14 2023 | INFO  | loadGameList                             | Scanning directory
Sat Jul 15 01:45:14 2023 | INFO  | loadGameList                             | Processing files
Sat Jul 15 01:45:14 2023 | INFO  | loadGameList                             | All files loaded
Sat Jul 15 01:45:15 2023 | INFO  | loadGameList                             | Scanning directory
Sat Jul 15 01:45:15 2023 | ERROR | scanDirectory                            | /userdata/Roms/SEVENTYEIGHTHUNDRED/
Sat Jul 15 01:45:15 2023 | INFO  | loadGameList                             | Processing files
Sat Jul 15 01:45:15 2023 | INFO  | loadGameList                             | All files loaded
Sat Jul 15 01:45:15 2023 | INFO  | loadGameList                             | The list needs to be sorted
Sat Jul 15 01:45:15 2023 | INFO  | loadGameList                             | Finished
Sat Jul 15 01:45:15 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:45:15 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:45:15 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:45:15 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:45:15 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:45:16 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:45:16 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:45:16 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:45:16 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:45:16 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:45:16 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:45:16 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:45:16 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:45:16 2023 | INFO  | drawGameList                             | Game list - Done
