Sun Jul  9 00:15:19 2023 | INFO  | loadConfig                               | Config loaded
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Set
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Out
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | SCUMMVM
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Set
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Out
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | X68000
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Set
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Out
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Out 1
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Out2
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Out 3
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Out 4
Sun Jul  9 02:34:31 2023 | INFO  | initializeFonts                          | Fonts initialized
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Out 5
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Out 6
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Out 7
Sun Jul  9 02:34:31 2023 | INFO  | initialSetup2                            | Loading favorites
Sun Jul  9 02:34:31 2023 | INFO  | loadFavorites                            | Loaded favorites
Sun Jul  9 02:34:31 2023 | INFO  | initSuspendTimer                         | Suspend timer initialized
Sun Jul  9 02:34:31 2023 | INFO  | determineStartingScreen                  | Loading game list
Sun Jul  9 02:34:31 2023 | INFO  | loadGameList                             | DOS
Sun Jul  9 02:34:31 2023 | INFO  | loadGameList                             | Should we skip this?
Sun Jul  9 02:34:31 2023 | INFO  | loadGameList                             | No, loading game list
Sun Jul  9 02:34:31 2023 | INFO  | loadGameList                             | Scanning directory
Sun Jul  9 02:34:31 2023 | INFO  | loadGameList                             | Processing files
Sun Jul  9 02:34:31 2023 | INFO  | loadGameList                             | All files loaded
Sun Jul  9 02:34:31 2023 | INFO  | loadGameList                             | The list needs to be sorted
Sun Jul  9 02:34:31 2023 | INFO  | loadGameList                             | Finished
Sun Jul  9 02:34:31 2023 | ERROR | loadFavoritesSectionGameList             | Setting total pages
Sun Jul  9 02:34:31 2023 | INFO  | determineStartingScreen                  | Found starting screen
Sun Jul  9 02:34:31 2023 | INFO  | Battery                                  | getBatteryLevel
Sun Jul  9 02:34:31 2023 | INFO  | Battery                                  | Battery charge: 23
Sun Jul  9 02:34:31 2023 | INFO  | Battery                                  | Battery charging: 1
Sun Jul  9 02:34:31 2023 | INFO  | main                                     | Checking launch at boot
Sun Jul  9 02:34:31 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 02:34:31 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 02:34:31 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 02:34:31 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 02:34:31 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 02:34:32 2023 | INFO  | Battery                                  | getBatteryLevel
Sun Jul  9 02:34:32 2023 | INFO  | Battery                                  | Battery charge: 23
Sun Jul  9 02:34:32 2023 | INFO  | Battery                                  | Battery charging: 1
Sun Jul  9 02:34:32 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 02:34:32 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 02:34:32 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 02:34:32 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 02:34:32 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 02:35:32 2023 | INFO  | Battery                                  | getBatteryLevel
Sun Jul  9 02:35:32 2023 | INFO  | Battery                                  | Battery charge: 32
Sun Jul  9 02:35:32 2023 | INFO  | Battery                                  | Battery charging: 1
Sun Jul  9 02:35:32 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 02:35:32 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 02:35:32 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 02:35:32 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 02:35:32 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 02:35:41 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 02:35:41 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 02:35:41 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 02:35:41 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 02:35:41 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 02:35:41 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sun Jul  9 02:35:41 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 02:35:41 2023 | INFO  | showConsole                              | Current console shown
Sun Jul  9 02:35:42 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sun Jul  9 02:35:42 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 02:35:42 2023 | INFO  | showConsole                              | Current console shown
Sun Jul  9 02:35:42 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {50,50,50}
Sun Jul  9 02:35:42 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 02:35:42 2023 | INFO  | showCurrentGroup                         | Group displayed
Sun Jul  9 02:35:42 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {50,50,50}
Sun Jul  9 02:35:42 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 02:35:42 2023 | INFO  | showCurrentGroup                         | Group displayed
Sun Jul  9 02:35:43 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {50,50,50}
Sun Jul  9 02:35:43 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 02:35:43 2023 | INFO  | showCurrentGroup                         | Group displayed
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | NINTENDO 64
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Set
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Out
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | DREAMCAST
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Set
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Out
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | ODYSSEY2
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Set
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Out
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | NES
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Set
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Out
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | FDS
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Set
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Out
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | SNES
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 02:35:43 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 02:35:44 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 02:35:44 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 02:35:44 2023 | INFO  | loadSections                             | Set
Sun Jul  9 02:35:44 2023 | INFO  | loadSections                             | Out
Sun Jul  9 02:35:44 2023 | INFO  | loadSections                             | MSU-1
