Tue Jul 11 01:19:59 2023 | INFO  | loadConfig                               | Config loaded
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/home computers.ini
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/apps and games.ini
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/arcades.ini
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/consoles.ini
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/handhelds.png
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Tue Jul 11 18:12:30 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/apps and games.png
Tue Jul 11 18:12:30 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Tue Jul 11 18:12:30 2023 | INFO  | recursivelyScanDirectory                 | No entry
Tue Jul 11 18:12:30 2023 | INFO  | loadSectionGroups                        | Loading group background
Tue Jul 11 18:12:30 2023 | INFO  | loadSectionGroups                        | Loading group background
Tue Jul 11 18:12:30 2023 | INFO  | loadSectionGroups                        | Loading group background
Tue Jul 11 18:12:30 2023 | INFO  | loadSectionGroups                        | Loading group background
Tue Jul 11 18:12:30 2023 | INFO  | loadSectionGroups                        | Loading group background
Tue Jul 11 18:12:30 2023 | INFO  | loadSectionGroups                        | Loaded section groups
Tue Jul 11 18:12:30 2023 | INFO  | initialSetup2                            | Loading sections
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | ZX SPECTRUM
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Current exec ready
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | free as a bird
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | free as a bird 2
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Executable set
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Setting logo, background and system
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Set
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Out
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | AMSTRAD CPC
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Current exec ready
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | free as a bird
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | free as a bird 2
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Executable set
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Setting logo, background and system
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Set
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Out
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | COMMODORE 64
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Current exec ready
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | free as a bird
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | free as a bird 2
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Executable set
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Setting logo, background and system
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Set
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Out
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | MSX
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Current exec ready
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | free as a bird
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | free as a bird 2
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Executable set
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Setting logo, background and system
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Set
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Out
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | ATARI ST
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Current exec ready
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | free as a bird
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | free as a bird 2
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Executable set
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Setting logo, background and system
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Set
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Out
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | AMIGA
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Current exec ready
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | free as a bird
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | free as a bird 2
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Executable set
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Setting logo, background and system
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Loading system logo
Tue Jul 11 18:12:30 2023 | INFO  | loadSections                             | Loading system background
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Loading system picture
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Set
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Out
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | WOLF3D
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Current exec ready
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | free as a bird
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | free as a bird 2
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Executable set
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Setting logo, background and system
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Set
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Out
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | DOOM
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Current exec ready
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | free as a bird
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | free as a bird 2
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Executable set
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Setting logo, background and system
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Set
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Out
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | QUAKE
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Current exec ready
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | free as a bird
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | free as a bird 2
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Executable set
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Setting logo, background and system
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Set
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Out
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | DOS
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Current exec ready
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | free as a bird
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | free as a bird 2
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Executable set
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Setting logo, background and system
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Set
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Out
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | PC98
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Current exec ready
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | free as a bird
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | free as a bird 2
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Executable set
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Setting logo, background and system
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Set
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Out
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | OPENBOR
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Current exec ready
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | free as a bird
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | free as a bird 2
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Executable set
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Setting logo, background and system
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Set
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Out
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | PICO-8
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Current exec ready
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | free as a bird
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | free as a bird 2
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Executable set
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Setting logo, background and system
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Set
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Out
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | TIC-80
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Current exec ready
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | free as a bird
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | free as a bird 2
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Executable set
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Setting logo, background and system
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Set
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Out
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | SCUMMVM
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Current exec ready
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | free as a bird
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | free as a bird 2
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Executable set
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Setting logo, background and system
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Set
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Out
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | X68000
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Current exec ready
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | free as a bird
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | free as a bird 2
Tue Jul 11 18:12:31 2023 | INFO  | loadSections                             | Executable set
