Thu Jul  6 14:46:14 2023 | INFO  | loadConfig                               | Config loaded
Thu Jul  6 17:06:59 2023 | ERROR | scanDirectory                            | /userdata/Roms/PCECD/
Thu Jul  6 17:06:59 2023 | INFO  | theSectionHasGames                       | Directory /userdata/Roms/PCECD/ has 0 files
Thu Jul  6 17:06:59 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Jul  6 17:06:59 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 17:06:59 2023 | INFO  | showConsole                              | Current console shown
Thu Jul  6 17:06:59 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/psx/,/userdata/Roms/PS/ 
Thu Jul  6 17:06:59 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/psx/
Thu Jul  6 17:06:59 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/Roms/PS/
Thu Jul  6 17:06:59 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Thu Jul  6 17:06:59 2023 | INFO  | theSectionHasGames                       | DirCounter is 2
Thu Jul  6 17:06:59 2023 | INFO  | theSectionHasGames                       | k is 0
Thu Jul  6 17:06:59 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/psx/ has 20 files
Thu Jul  6 17:06:59 2023 | INFO  | theSectionHasGames                       | k is 1
Thu Jul  6 17:06:59 2023 | ERROR | scanDirectory                            | /userdata/Roms/PS/
Thu Jul  6 17:06:59 2023 | INFO  | theSectionHasGames                       | Directory /userdata/Roms/PS/ has 0 files
Thu Jul  6 17:06:59 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Jul  6 17:06:59 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 17:06:59 2023 | INFO  | showConsole                              | Current console shown
Thu Jul  6 17:07:00 2023 | ERROR | loadFavoritesSectionGameList             | Setting total pages
Thu Jul  6 17:07:00 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/n64/ 
Thu Jul  6 17:07:00 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/n64/
Thu Jul  6 17:07:00 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Thu Jul  6 17:07:00 2023 | INFO  | theSectionHasGames                       | DirCounter is 1
Thu Jul  6 17:07:00 2023 | INFO  | theSectionHasGames                       | k is 0
Thu Jul  6 17:07:00 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/n64/ has 74 files
Thu Jul  6 17:07:00 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Jul  6 17:07:00 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 17:07:00 2023 | INFO  | showConsole                              | Current console shown
Thu Jul  6 17:07:00 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/dreamcast/ 
Thu Jul  6 17:07:00 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/dreamcast/
Thu Jul  6 17:07:00 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Thu Jul  6 17:07:00 2023 | INFO  | theSectionHasGames                       | DirCounter is 1
Thu Jul  6 17:07:00 2023 | INFO  | theSectionHasGames                       | k is 0
Thu Jul  6 17:07:00 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/dreamcast/ has 51 files
Thu Jul  6 17:07:00 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Jul  6 17:07:00 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 17:07:00 2023 | INFO  | showConsole                              | Current console shown
Thu Jul  6 17:07:01 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/o2em/ 
Thu Jul  6 17:07:01 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/o2em/
Thu Jul  6 17:07:01 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Thu Jul  6 17:07:01 2023 | INFO  | theSectionHasGames                       | DirCounter is 1
Thu Jul  6 17:07:01 2023 | INFO  | theSectionHasGames                       | k is 0
Thu Jul  6 17:07:01 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/o2em/ has 258 files
Thu Jul  6 17:07:01 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Jul  6 17:07:01 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 17:07:01 2023 | INFO  | showConsole                              | Current console shown
Thu Jul  6 17:07:01 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/nes/ 
Thu Jul  6 17:07:01 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/nes/
Thu Jul  6 17:07:01 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Thu Jul  6 17:07:01 2023 | INFO  | theSectionHasGames                       | DirCounter is 1
Thu Jul  6 17:07:01 2023 | INFO  | theSectionHasGames                       | k is 0
Thu Jul  6 17:07:01 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/nes/ has 3542 files
Thu Jul  6 17:07:01 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Jul  6 17:07:01 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 17:07:01 2023 | INFO  | showConsole                              | Current console shown
Thu Jul  6 17:07:01 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/FDS/ 
Thu Jul  6 17:07:01 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/FDS/
Thu Jul  6 17:07:01 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Thu Jul  6 17:07:01 2023 | INFO  | theSectionHasGames                       | DirCounter is 1
Thu Jul  6 17:07:01 2023 | INFO  | theSectionHasGames                       | k is 0
Thu Jul  6 17:07:01 2023 | ERROR | scanDirectory                            | /userdata/roms/FDS/
Thu Jul  6 17:07:01 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/FDS/ has 0 files
Thu Jul  6 17:07:01 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/snes/ 
Thu Jul  6 17:07:01 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/snes/
Thu Jul  6 17:07:01 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Thu Jul  6 17:07:01 2023 | INFO  | theSectionHasGames                       | DirCounter is 1
Thu Jul  6 17:07:01 2023 | INFO  | theSectionHasGames                       | k is 0
Thu Jul  6 17:07:01 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/snes/ has 1264 files
Thu Jul  6 17:07:02 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Jul  6 17:07:02 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 17:07:02 2023 | INFO  | showConsole                              | Current console shown
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Directories /userdata/Roms/MSU1/ 
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/Roms/MSU1/
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | DirCounter is 1
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | k is 0
Thu Jul  6 17:07:02 2023 | ERROR | scanDirectory                            | /userdata/Roms/MSU1/
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Directory /userdata/Roms/MSU1/ has 0 files
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Directories /userdata/Roms/SGB/ 
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/Roms/SGB/
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | DirCounter is 1
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | k is 0
Thu Jul  6 17:07:02 2023 | ERROR | scanDirectory                            | /userdata/Roms/SGB/
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Directory /userdata/Roms/SGB/ has 0 files
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/virtualboy,/userdata/Roms/VB/ 
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/virtualboy
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/Roms/VB/
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | DirCounter is 2
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | k is 0
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/virtualboy has 1 files
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | k is 1
Thu Jul  6 17:07:02 2023 | ERROR | scanDirectory                            | /userdata/Roms/VB/
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Directory /userdata/Roms/VB/ has 0 files
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/sg1000,/userdata/Roms/SEGASGONE/ 
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/sg1000
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/Roms/SEGASGONE/
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | DirCounter is 2
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | k is 0
Thu Jul  6 17:07:02 2023 | ERROR | scanDirectory                            | /userdata/roms/sg1000media/
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/sg1000 has 0 files
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | k is 1
Thu Jul  6 17:07:02 2023 | ERROR | scanDirectory                            | /userdata/Roms/SEGASGONE/
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Directory /userdata/Roms/SEGASGONE/ has 0 files
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/mastersystem/,/userdata/Roms/MS/ 
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/mastersystem/
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/Roms/MS/
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | DirCounter is 2
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | k is 0
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/mastersystem/ has 252 files
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | k is 1
Thu Jul  6 17:07:02 2023 | ERROR | scanDirectory                            | /userdata/Roms/MS/
Thu Jul  6 17:07:02 2023 | INFO  | theSectionHasGames                       | Directory /userdata/Roms/MS/ has 0 files
Thu Jul  6 17:07:02 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Thu Jul  6 17:07:02 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 17:07:02 2023 | INFO  | showConsole                              | Current console shown
